,product_id,product_name,reviewer_id,review_text
0,0,B7 약산성 탈모 샴푸 (행사상품) 1000ml+1000ml+250ml+핸드크림+추가할인쿠폰,and****,"엄마가 머리가 많이 빠지신다고해서
구매했어요"
1,0,B7 약산성 탈모 샴푸 (행사상품) 1000ml+1000ml+250ml+핸드크림+추가할인쿠폰,ieu*******,계속 쓰거예요 좋아용
2,0,B7 약산성 탈모 샴푸 (행사상품) 1000ml+1000ml+250ml+핸드크림+추가할인쿠폰,ari*****,"이샴푸.탈모인 신랑땜시삿는데
조아서.내가씀.
서비스주신거감사해요"
3,0,B7 약산성 탈모 샴푸 (행사상품) 1000ml+1000ml+250ml+핸드크림+추가할인쿠폰,lhj****,약산성이라 구입했어요 날 더워지면 머리가 떡지고 간지럽고 머리카락도 빠져서 처음 사보네요 꾸준히 써봐야겠어요
4,0,B7 약산성 탈모 샴푸 (행사상품) 1000ml+1000ml+250ml+핸드크림+추가할인쿠폰,yik*****,"평이 좋아 구매했어요~
만족해요~
머리가 안빠지길 바래요"
5,0,B7 약산성 탈모 샴푸 (행사상품) 1000ml+1000ml+250ml+핸드크림+추가할인쿠폰,and****,"엄마가 머리가 많이 빠지신다고해서
구매했어요"
6,0,B7 약산성 탈모 샴푸 (행사상품) 1000ml+1000ml+250ml+핸드크림+추가할인쿠폰,ieu*******,계속 쓰거예요 좋아용
7,0,B7 약산성 탈모 샴푸 (행사상품) 1000ml+1000ml+250ml+핸드크림+추가할인쿠폰,ari*****,"이샴푸.탈모인 신랑땜시삿는데
조아서.내가씀.
서비스주신거감사해요"
8,0,B7 약산성 탈모 샴푸 (행사상품) 1000ml+1000ml+250ml+핸드크림+추가할인쿠폰,lhj****,약산성이라 구입했어요 날 더워지면 머리가 떡지고 간지럽고 머리카락도 빠져서 처음 사보네요 꾸준히 써봐야겠어요
9,0,B7 약산성 탈모 샴푸 (행사상품) 1000ml+1000ml+250ml+핸드크림+추가할인쿠폰,yik*****,"평이 좋아 구매했어요~
만족해요~
머리가 안빠지길 바래요"
10,0,B7 약산성 탈모 샴푸 (행사상품) 1000ml+1000ml+250ml+핸드크림+추가할인쿠폰,and****,"엄마가 머리가 많이 빠지신다고해서
구매했어요"
11,0,B7 약산성 탈모 샴푸 (행사상품) 1000ml+1000ml+250ml+핸드크림+추가할인쿠폰,ieu*******,계속 쓰거예요 좋아용
12,0,B7 약산성 탈모 샴푸 (행사상품) 1000ml+1000ml+250ml+핸드크림+추가할인쿠폰,ari*****,"이샴푸.탈모인 신랑땜시삿는데
조아서.내가씀.
서비스주신거감사해요"
13,0,B7 약산성 탈모 샴푸 (행사상품) 1000ml+1000ml+250ml+핸드크림+추가할인쿠폰,lhj****,약산성이라 구입했어요 날 더워지면 머리가 떡지고 간지럽고 머리카락도 빠져서 처음 사보네요 꾸준히 써봐야겠어요
14,0,B7 약산성 탈모 샴푸 (행사상품) 1000ml+1000ml+250ml+핸드크림+추가할인쿠폰,yik*****,"평이 좋아 구매했어요~
만족해요~
머리가 안빠지길 바래요"
15,0,B7 약산성 탈모 샴푸 (행사상품) 1000ml+1000ml+250ml+핸드크림+추가할인쿠폰,and****,"엄마가 머리가 많이 빠지신다고해서
구매했어요"
16,0,B7 약산성 탈모 샴푸 (행사상품) 1000ml+1000ml+250ml+핸드크림+추가할인쿠폰,ieu*******,계속 쓰거예요 좋아용
17,0,B7 약산성 탈모 샴푸 (행사상품) 1000ml+1000ml+250ml+핸드크림+추가할인쿠폰,ari*****,"이샴푸.탈모인 신랑땜시삿는데
조아서.내가씀.
서비스주신거감사해요"
18,0,B7 약산성 탈모 샴푸 (행사상품) 1000ml+1000ml+250ml+핸드크림+추가할인쿠폰,lhj****,약산성이라 구입했어요 날 더워지면 머리가 떡지고 간지럽고 머리카락도 빠져서 처음 사보네요 꾸준히 써봐야겠어요
19,0,B7 약산성 탈모 샴푸 (행사상품) 1000ml+1000ml+250ml+핸드크림+추가할인쿠폰,yik*****,"평이 좋아 구매했어요~
만족해요~
머리가 안빠지길 바래요"
20,1,오로라 LPP 트리트먼트 헤어팩 1000ml 1+1 총2000m,and****,"엄마가 머리가 많이 빠지신다고해서
구매했어요"
21,1,오로라 LPP 트리트먼트 헤어팩 1000ml 1+1 총2000m,ieu*******,계속 쓰거예요 좋아용
22,1,오로라 LPP 트리트먼트 헤어팩 1000ml 1+1 총2000m,ari*****,"이샴푸.탈모인 신랑땜시삿는데
조아서.내가씀.
서비스주신거감사해요"
23,1,오로라 LPP 트리트먼트 헤어팩 1000ml 1+1 총2000m,lhj****,약산성이라 구입했어요 날 더워지면 머리가 떡지고 간지럽고 머리카락도 빠져서 처음 사보네요 꾸준히 써봐야겠어요
24,1,오로라 LPP 트리트먼트 헤어팩 1000ml 1+1 총2000m,yik*****,"평이 좋아 구매했어요~
만족해요~
머리가 안빠지길 바래요"
25,1,오로라 LPP 트리트먼트 헤어팩 1000ml 1+1 총2000m,and****,"엄마가 머리가 많이 빠지신다고해서
구매했어요"
26,1,오로라 LPP 트리트먼트 헤어팩 1000ml 1+1 총2000m,ieu*******,계속 쓰거예요 좋아용
27,1,오로라 LPP 트리트먼트 헤어팩 1000ml 1+1 총2000m,ari*****,"이샴푸.탈모인 신랑땜시삿는데
조아서.내가씀.
서비스주신거감사해요"
28,1,오로라 LPP 트리트먼트 헤어팩 1000ml 1+1 총2000m,lhj****,약산성이라 구입했어요 날 더워지면 머리가 떡지고 간지럽고 머리카락도 빠져서 처음 사보네요 꾸준히 써봐야겠어요
29,1,오로라 LPP 트리트먼트 헤어팩 1000ml 1+1 총2000m,yik*****,"평이 좋아 구매했어요~
만족해요~
머리가 안빠지길 바래요"
30,1,오로라 LPP 트리트먼트 헤어팩 1000ml 1+1 총2000m,and****,"엄마가 머리가 많이 빠지신다고해서
구매했어요"
31,1,오로라 LPP 트리트먼트 헤어팩 1000ml 1+1 총2000m,ieu*******,계속 쓰거예요 좋아용
32,1,오로라 LPP 트리트먼트 헤어팩 1000ml 1+1 총2000m,ari*****,"이샴푸.탈모인 신랑땜시삿는데
조아서.내가씀.
서비스주신거감사해요"
33,1,오로라 LPP 트리트먼트 헤어팩 1000ml 1+1 총2000m,lhj****,약산성이라 구입했어요 날 더워지면 머리가 떡지고 간지럽고 머리카락도 빠져서 처음 사보네요 꾸준히 써봐야겠어요
34,1,오로라 LPP 트리트먼트 헤어팩 1000ml 1+1 총2000m,yik*****,"평이 좋아 구매했어요~
만족해요~
머리가 안빠지길 바래요"
35,1,오로라 LPP 트리트먼트 헤어팩 1000ml 1+1 총2000m,and****,"엄마가 머리가 많이 빠지신다고해서
구매했어요"
36,1,오로라 LPP 트리트먼트 헤어팩 1000ml 1+1 총2000m,ieu*******,계속 쓰거예요 좋아용
37,1,오로라 LPP 트리트먼트 헤어팩 1000ml 1+1 총2000m,ari*****,"이샴푸.탈모인 신랑땜시삿는데
조아서.내가씀.
서비스주신거감사해요"
38,1,오로라 LPP 트리트먼트 헤어팩 1000ml 1+1 총2000m,lhj****,약산성이라 구입했어요 날 더워지면 머리가 떡지고 간지럽고 머리카락도 빠져서 처음 사보네요 꾸준히 써봐야겠어요
39,1,오로라 LPP 트리트먼트 헤어팩 1000ml 1+1 총2000m,yik*****,"평이 좋아 구매했어요~
만족해요~
머리가 안빠지길 바래요"
40,2,에트투스 트리트먼트 헤어팩 1000ml/아르간 헤어팩,maj****,"처음써보는데
머리결좋아지고
머리결건강해졌으면좋겠네요~~~^.^"
41,2,에트투스 트리트먼트 헤어팩 1000ml/아르간 헤어팩,ku5***,"펌으로 상한 머릿결이 보들보들 해졌어요
완전 굿이네요"
42,2,에트투스 트리트먼트 헤어팩 1000ml/아르간 헤어팩,ham****,"항상쓰던 제품이에요~~!용럅도 성분도 혜자스럽네요
감사합니다"
43,2,에트투스 트리트먼트 헤어팩 1000ml/아르간 헤어팩,bur****,아직 사용전입니다 기대되네요
44,2,에트투스 트리트먼트 헤어팩 1000ml/아르간 헤어팩,a19****,저렴하게 구입 했습니다 저렴하게 구입 했습니다 저렴하게 구입 했습니다
45,2,에트투스 트리트먼트 헤어팩 1000ml/아르간 헤어팩,maj****,"처음써보는데
머리결좋아지고
머리결건강해졌으면좋겠네요~~~^.^"
46,2,에트투스 트리트먼트 헤어팩 1000ml/아르간 헤어팩,ku5***,"펌으로 상한 머릿결이 보들보들 해졌어요
완전 굿이네요"
47,2,에트투스 트리트먼트 헤어팩 1000ml/아르간 헤어팩,ham****,"항상쓰던 제품이에요~~!용럅도 성분도 혜자스럽네요
감사합니다"
48,2,에트투스 트리트먼트 헤어팩 1000ml/아르간 헤어팩,bur****,아직 사용전입니다 기대되네요
49,2,에트투스 트리트먼트 헤어팩 1000ml/아르간 헤어팩,a19****,저렴하게 구입 했습니다 저렴하게 구입 했습니다 저렴하게 구입 했습니다
50,2,에트투스 트리트먼트 헤어팩 1000ml/아르간 헤어팩,maj****,"처음써보는데
머리결좋아지고
머리결건강해졌으면좋겠네요~~~^.^"
51,2,에트투스 트리트먼트 헤어팩 1000ml/아르간 헤어팩,ku5***,"펌으로 상한 머릿결이 보들보들 해졌어요
완전 굿이네요"
52,2,에트투스 트리트먼트 헤어팩 1000ml/아르간 헤어팩,ham****,"항상쓰던 제품이에요~~!용럅도 성분도 혜자스럽네요
감사합니다"
53,2,에트투스 트리트먼트 헤어팩 1000ml/아르간 헤어팩,bur****,아직 사용전입니다 기대되네요
54,2,에트투스 트리트먼트 헤어팩 1000ml/아르간 헤어팩,a19****,저렴하게 구입 했습니다 저렴하게 구입 했습니다 저렴하게 구입 했습니다
55,2,에트투스 트리트먼트 헤어팩 1000ml/아르간 헤어팩,maj****,"처음써보는데
머리결좋아지고
머리결건강해졌으면좋겠네요~~~^.^"
56,2,에트투스 트리트먼트 헤어팩 1000ml/아르간 헤어팩,ku5***,"펌으로 상한 머릿결이 보들보들 해졌어요
완전 굿이네요"
57,2,에트투스 트리트먼트 헤어팩 1000ml/아르간 헤어팩,ham****,"항상쓰던 제품이에요~~!용럅도 성분도 혜자스럽네요
감사합니다"
58,2,에트투스 트리트먼트 헤어팩 1000ml/아르간 헤어팩,bur****,아직 사용전입니다 기대되네요
59,2,에트투스 트리트먼트 헤어팩 1000ml/아르간 헤어팩,a19****,저렴하게 구입 했습니다 저렴하게 구입 했습니다 저렴하게 구입 했습니다
60,3,헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,maj****,"처음써보는데
머리결좋아지고
머리결건강해졌으면좋겠네요~~~^.^"
61,3,헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,ku5***,"펌으로 상한 머릿결이 보들보들 해졌어요
완전 굿이네요"
62,3,헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,ham****,"항상쓰던 제품이에요~~!용럅도 성분도 혜자스럽네요
감사합니다"
63,3,헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,bur****,아직 사용전입니다 기대되네요
64,3,헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,a19****,저렴하게 구입 했습니다 저렴하게 구입 했습니다 저렴하게 구입 했습니다
65,3,헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,maj****,"처음써보는데
머리결좋아지고
머리결건강해졌으면좋겠네요~~~^.^"
66,3,헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,ku5***,"펌으로 상한 머릿결이 보들보들 해졌어요
완전 굿이네요"
67,3,헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,ham****,"항상쓰던 제품이에요~~!용럅도 성분도 혜자스럽네요
감사합니다"
68,3,헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,bur****,아직 사용전입니다 기대되네요
69,3,헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,a19****,저렴하게 구입 했습니다 저렴하게 구입 했습니다 저렴하게 구입 했습니다
70,3,헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,maj****,"처음써보는데
머리결좋아지고
머리결건강해졌으면좋겠네요~~~^.^"
71,3,헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,ku5***,"펌으로 상한 머릿결이 보들보들 해졌어요
완전 굿이네요"
72,3,헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,ham****,"항상쓰던 제품이에요~~!용럅도 성분도 혜자스럽네요
감사합니다"
73,3,헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,bur****,아직 사용전입니다 기대되네요
74,3,헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,a19****,저렴하게 구입 했습니다 저렴하게 구입 했습니다 저렴하게 구입 했습니다
75,3,헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,maj****,"처음써보는데
머리결좋아지고
머리결건강해졌으면좋겠네요~~~^.^"
76,3,헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,ku5***,"펌으로 상한 머릿결이 보들보들 해졌어요
완전 굿이네요"
77,3,헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,ham****,"항상쓰던 제품이에요~~!용럅도 성분도 혜자스럽네요
감사합니다"
78,3,헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,bur****,아직 사용전입니다 기대되네요
79,3,헤드앤숄더 가려운 두피케어 샴푸 850ml 3개,a19****,저렴하게 구입 했습니다 저렴하게 구입 했습니다 저렴하게 구입 했습니다
80,4,로리니크 L04 전문가용 단백질 헤어영양크림 1개,sun***,부들부들 너무 좋아요
81,4,로리니크 L04 전문가용 단백질 헤어영양크림 1개,jmh****,향좋아요 대용량이라 한참 쓰겠네요
82,4,로리니크 L04 전문가용 단백질 헤어영양크림 1개,pho*****,"별루에요ㅜ 좀 꾸덕한 크림타입이고 하고나서 말리면 약간 계란 비린내?같은 향이 잇네요
실패ㅜ"
83,4,로리니크 L04 전문가용 단백질 헤어영양크림 1개,als*****,배송 빠르고 만족합니다ㅎ
84,4,로리니크 L04 전문가용 단백질 헤어영양크림 1개,ljh*******,나쁘지 않아요~ 대용량이라 쓰기 좋아요 🙂
85,4,로리니크 L04 전문가용 단백질 헤어영양크림 1개,sun***,부들부들 너무 좋아요
86,4,로리니크 L04 전문가용 단백질 헤어영양크림 1개,jmh****,향좋아요 대용량이라 한참 쓰겠네요
87,4,로리니크 L04 전문가용 단백질 헤어영양크림 1개,pho*****,"별루에요ㅜ 좀 꾸덕한 크림타입이고 하고나서 말리면 약간 계란 비린내?같은 향이 잇네요
실패ㅜ"
88,4,로리니크 L04 전문가용 단백질 헤어영양크림 1개,als*****,배송 빠르고 만족합니다ㅎ
89,4,로리니크 L04 전문가용 단백질 헤어영양크림 1개,ljh*******,나쁘지 않아요~ 대용량이라 쓰기 좋아요 🙂
90,4,로리니크 L04 전문가용 단백질 헤어영양크림 1개,sun***,부들부들 너무 좋아요
91,4,로리니크 L04 전문가용 단백질 헤어영양크림 1개,jmh****,향좋아요 대용량이라 한참 쓰겠네요
92,4,로리니크 L04 전문가용 단백질 헤어영양크림 1개,pho*****,"별루에요ㅜ 좀 꾸덕한 크림타입이고 하고나서 말리면 약간 계란 비린내?같은 향이 잇네요
실패ㅜ"
93,4,로리니크 L04 전문가용 단백질 헤어영양크림 1개,als*****,배송 빠르고 만족합니다ㅎ
94,4,로리니크 L04 전문가용 단백질 헤어영양크림 1개,ljh*******,나쁘지 않아요~ 대용량이라 쓰기 좋아요 🙂
95,4,로리니크 L04 전문가용 단백질 헤어영양크림 1개,sun***,부들부들 너무 좋아요
96,4,로리니크 L04 전문가용 단백질 헤어영양크림 1개,jmh****,향좋아요 대용량이라 한참 쓰겠네요
97,4,로리니크 L04 전문가용 단백질 헤어영양크림 1개,pho*****,"별루에요ㅜ 좀 꾸덕한 크림타입이고 하고나서 말리면 약간 계란 비린내?같은 향이 잇네요
실패ㅜ"
98,4,로리니크 L04 전문가용 단백질 헤어영양크림 1개,als*****,배송 빠르고 만족합니다ㅎ
99,4,로리니크 L04 전문가용 단백질 헤어영양크림 1개,ljh*******,나쁘지 않아요~ 대용량이라 쓰기 좋아요 🙂
100,5,(로레알) 프리미엄 염색약/국민헤어팩 외 Best상품 쿠폰+사은품증정(쿠폰적용가 14850원),sun***,부들부들 너무 좋아요
101,5,(로레알) 프리미엄 염색약/국민헤어팩 외 Best상품 쿠폰+사은품증정(쿠폰적용가 14850원),jmh****,향좋아요 대용량이라 한참 쓰겠네요
102,5,(로레알) 프리미엄 염색약/국민헤어팩 외 Best상품 쿠폰+사은품증정(쿠폰적용가 14850원),pho*****,"별루에요ㅜ 좀 꾸덕한 크림타입이고 하고나서 말리면 약간 계란 비린내?같은 향이 잇네요
실패ㅜ"
103,5,(로레알) 프리미엄 염색약/국민헤어팩 외 Best상품 쿠폰+사은품증정(쿠폰적용가 14850원),als*****,배송 빠르고 만족합니다ㅎ
104,5,(로레알) 프리미엄 염색약/국민헤어팩 외 Best상품 쿠폰+사은품증정(쿠폰적용가 14850원),ljh*******,나쁘지 않아요~ 대용량이라 쓰기 좋아요 🙂
105,5,(로레알) 프리미엄 염색약/국민헤어팩 외 Best상품 쿠폰+사은품증정(쿠폰적용가 14850원),sun***,부들부들 너무 좋아요
106,5,(로레알) 프리미엄 염색약/국민헤어팩 외 Best상품 쿠폰+사은품증정(쿠폰적용가 14850원),jmh****,향좋아요 대용량이라 한참 쓰겠네요
107,5,(로레알) 프리미엄 염색약/국민헤어팩 외 Best상품 쿠폰+사은품증정(쿠폰적용가 14850원),pho*****,"별루에요ㅜ 좀 꾸덕한 크림타입이고 하고나서 말리면 약간 계란 비린내?같은 향이 잇네요
실패ㅜ"
108,5,(로레알) 프리미엄 염색약/국민헤어팩 외 Best상품 쿠폰+사은품증정(쿠폰적용가 14850원),als*****,배송 빠르고 만족합니다ㅎ
109,5,(로레알) 프리미엄 염색약/국민헤어팩 외 Best상품 쿠폰+사은품증정(쿠폰적용가 14850원),ljh*******,나쁘지 않아요~ 대용량이라 쓰기 좋아요 🙂
110,5,(로레알) 프리미엄 염색약/국민헤어팩 외 Best상품 쿠폰+사은품증정(쿠폰적용가 14850원),sun***,부들부들 너무 좋아요
111,5,(로레알) 프리미엄 염색약/국민헤어팩 외 Best상품 쿠폰+사은품증정(쿠폰적용가 14850원),jmh****,향좋아요 대용량이라 한참 쓰겠네요
112,5,(로레알) 프리미엄 염색약/국민헤어팩 외 Best상품 쿠폰+사은품증정(쿠폰적용가 14850원),pho*****,"별루에요ㅜ 좀 꾸덕한 크림타입이고 하고나서 말리면 약간 계란 비린내?같은 향이 잇네요
실패ㅜ"
113,5,(로레알) 프리미엄 염색약/국민헤어팩 외 Best상품 쿠폰+사은품증정(쿠폰적용가 14850원),als*****,배송 빠르고 만족합니다ㅎ
114,5,(로레알) 프리미엄 염색약/국민헤어팩 외 Best상품 쿠폰+사은품증정(쿠폰적용가 14850원),ljh*******,나쁘지 않아요~ 대용량이라 쓰기 좋아요 🙂
115,5,(로레알) 프리미엄 염색약/국민헤어팩 외 Best상품 쿠폰+사은품증정(쿠폰적용가 14850원),sun***,부들부들 너무 좋아요
116,5,(로레알) 프리미엄 염색약/국민헤어팩 외 Best상품 쿠폰+사은품증정(쿠폰적용가 14850원),jmh****,향좋아요 대용량이라 한참 쓰겠네요
117,5,(로레알) 프리미엄 염색약/국민헤어팩 외 Best상품 쿠폰+사은품증정(쿠폰적용가 14850원),pho*****,"별루에요ㅜ 좀 꾸덕한 크림타입이고 하고나서 말리면 약간 계란 비린내?같은 향이 잇네요
실패ㅜ"
118,5,(로레알) 프리미엄 염색약/국민헤어팩 외 Best상품 쿠폰+사은품증정(쿠폰적용가 14850원),als*****,배송 빠르고 만족합니다ㅎ
119,5,(로레알) 프리미엄 염색약/국민헤어팩 외 Best상품 쿠폰+사은품증정(쿠폰적용가 14850원),ljh*******,나쁘지 않아요~ 대용량이라 쓰기 좋아요 🙂
120,6,케라시스 퍼퓸 체리블라썸 샴푸 1L X3개,coo******,배송이 빨라서 정말 놀랐네요. 다음날에 와서 너무 좋았어요. 감사합니다. 그리고 제품도 안전하게 잘 왔어요. 잘쓰겠습니다.
121,6,케라시스 퍼퓸 체리블라썸 샴푸 1L X3개,ysk******,배송빠르고요 저렴하게 샀네요
122,6,케라시스 퍼퓸 체리블라썸 샴푸 1L X3개,bee*******,"제품좋고 ,가격좋고 ,배송도 좋아요~"
123,6,케라시스 퍼퓸 체리블라썸 샴푸 1L X3개,blu*****,조아요조아요조아요 조아요
124,6,케라시스 퍼퓸 체리블라썸 샴푸 1L X3개,AKB****,저렴하게 잘샀습니다 감사합니다
125,6,케라시스 퍼퓸 체리블라썸 샴푸 1L X3개,coo******,배송이 빨라서 정말 놀랐네요. 다음날에 와서 너무 좋았어요. 감사합니다. 그리고 제품도 안전하게 잘 왔어요. 잘쓰겠습니다.
126,6,케라시스 퍼퓸 체리블라썸 샴푸 1L X3개,ysk******,배송빠르고요 저렴하게 샀네요
127,6,케라시스 퍼퓸 체리블라썸 샴푸 1L X3개,bee*******,"제품좋고 ,가격좋고 ,배송도 좋아요~"
128,6,케라시스 퍼퓸 체리블라썸 샴푸 1L X3개,blu*****,조아요조아요조아요 조아요
129,6,케라시스 퍼퓸 체리블라썸 샴푸 1L X3개,AKB****,저렴하게 잘샀습니다 감사합니다
130,6,케라시스 퍼퓸 체리블라썸 샴푸 1L X3개,coo******,배송이 빨라서 정말 놀랐네요. 다음날에 와서 너무 좋았어요. 감사합니다. 그리고 제품도 안전하게 잘 왔어요. 잘쓰겠습니다.
131,6,케라시스 퍼퓸 체리블라썸 샴푸 1L X3개,ysk******,배송빠르고요 저렴하게 샀네요
132,6,케라시스 퍼퓸 체리블라썸 샴푸 1L X3개,bee*******,"제품좋고 ,가격좋고 ,배송도 좋아요~"
133,6,케라시스 퍼퓸 체리블라썸 샴푸 1L X3개,blu*****,조아요조아요조아요 조아요
134,6,케라시스 퍼퓸 체리블라썸 샴푸 1L X3개,AKB****,저렴하게 잘샀습니다 감사합니다
135,6,케라시스 퍼퓸 체리블라썸 샴푸 1L X3개,coo******,배송이 빨라서 정말 놀랐네요. 다음날에 와서 너무 좋았어요. 감사합니다. 그리고 제품도 안전하게 잘 왔어요. 잘쓰겠습니다.
136,6,케라시스 퍼퓸 체리블라썸 샴푸 1L X3개,ysk******,배송빠르고요 저렴하게 샀네요
137,6,케라시스 퍼퓸 체리블라썸 샴푸 1L X3개,bee*******,"제품좋고 ,가격좋고 ,배송도 좋아요~"
138,6,케라시스 퍼퓸 체리블라썸 샴푸 1L X3개,blu*****,조아요조아요조아요 조아요
139,6,케라시스 퍼퓸 체리블라썸 샴푸 1L X3개,AKB****,저렴하게 잘샀습니다 감사합니다
140,7,팬틴 극손상케어 트리트먼트 220ml 3개,coo******,배송이 빨라서 정말 놀랐네요. 다음날에 와서 너무 좋았어요. 감사합니다. 그리고 제품도 안전하게 잘 왔어요. 잘쓰겠습니다.
141,7,팬틴 극손상케어 트리트먼트 220ml 3개,ysk******,배송빠르고요 저렴하게 샀네요
142,7,팬틴 극손상케어 트리트먼트 220ml 3개,bee*******,"제품좋고 ,가격좋고 ,배송도 좋아요~"
143,7,팬틴 극손상케어 트리트먼트 220ml 3개,blu*****,조아요조아요조아요 조아요
144,7,팬틴 극손상케어 트리트먼트 220ml 3개,AKB****,저렴하게 잘샀습니다 감사합니다
145,7,팬틴 극손상케어 트리트먼트 220ml 3개,coo******,배송이 빨라서 정말 놀랐네요. 다음날에 와서 너무 좋았어요. 감사합니다. 그리고 제품도 안전하게 잘 왔어요. 잘쓰겠습니다.
146,7,팬틴 극손상케어 트리트먼트 220ml 3개,ysk******,배송빠르고요 저렴하게 샀네요
147,7,팬틴 극손상케어 트리트먼트 220ml 3개,bee*******,"제품좋고 ,가격좋고 ,배송도 좋아요~"
148,7,팬틴 극손상케어 트리트먼트 220ml 3개,blu*****,조아요조아요조아요 조아요
149,7,팬틴 극손상케어 트리트먼트 220ml 3개,AKB****,저렴하게 잘샀습니다 감사합니다
150,7,팬틴 극손상케어 트리트먼트 220ml 3개,coo******,배송이 빨라서 정말 놀랐네요. 다음날에 와서 너무 좋았어요. 감사합니다. 그리고 제품도 안전하게 잘 왔어요. 잘쓰겠습니다.
151,7,팬틴 극손상케어 트리트먼트 220ml 3개,ysk******,배송빠르고요 저렴하게 샀네요
152,7,팬틴 극손상케어 트리트먼트 220ml 3개,bee*******,"제품좋고 ,가격좋고 ,배송도 좋아요~"
153,7,팬틴 극손상케어 트리트먼트 220ml 3개,blu*****,조아요조아요조아요 조아요
154,7,팬틴 극손상케어 트리트먼트 220ml 3개,AKB****,저렴하게 잘샀습니다 감사합니다
155,7,팬틴 극손상케어 트리트먼트 220ml 3개,coo******,배송이 빨라서 정말 놀랐네요. 다음날에 와서 너무 좋았어요. 감사합니다. 그리고 제품도 안전하게 잘 왔어요. 잘쓰겠습니다.
156,7,팬틴 극손상케어 트리트먼트 220ml 3개,ysk******,배송빠르고요 저렴하게 샀네요
157,7,팬틴 극손상케어 트리트먼트 220ml 3개,bee*******,"제품좋고 ,가격좋고 ,배송도 좋아요~"
158,7,팬틴 극손상케어 트리트먼트 220ml 3개,blu*****,조아요조아요조아요 조아요
159,7,팬틴 극손상케어 트리트먼트 220ml 3개,AKB****,저렴하게 잘샀습니다 감사합니다
160,8,아르간 오일 헤어에센스 120ml 2개 (행사)+퍼퓸 핸드크림 80ml 증정+추가할인쿠폰,hap*******,좋아요좋아요좋아요좋아요
161,8,아르간 오일 헤어에센스 120ml 2개 (행사)+퍼퓸 핸드크림 80ml 증정+추가할인쿠폰,lin****,"잘 받았어요 써보고 좋아서 재구매합니다
잘 쓸께요"
162,8,아르간 오일 헤어에센스 120ml 2개 (행사)+퍼퓸 핸드크림 80ml 증정+추가할인쿠폰,sko*****,좋아요 잘 쓰고있습니다
163,8,아르간 오일 헤어에센스 120ml 2개 (행사)+퍼퓸 핸드크림 80ml 증정+추가할인쿠폰,sko*****,늘 쓰고있는제품입니다
164,8,아르간 오일 헤어에센스 120ml 2개 (행사)+퍼퓸 핸드크림 80ml 증정+추가할인쿠폰,jdj****,굿입니다 ~~~~~
165,8,아르간 오일 헤어에센스 120ml 2개 (행사)+퍼퓸 핸드크림 80ml 증정+추가할인쿠폰,hap*******,좋아요좋아요좋아요좋아요
166,8,아르간 오일 헤어에센스 120ml 2개 (행사)+퍼퓸 핸드크림 80ml 증정+추가할인쿠폰,lin****,"잘 받았어요 써보고 좋아서 재구매합니다
잘 쓸께요"
167,8,아르간 오일 헤어에센스 120ml 2개 (행사)+퍼퓸 핸드크림 80ml 증정+추가할인쿠폰,sko*****,좋아요 잘 쓰고있습니다
168,8,아르간 오일 헤어에센스 120ml 2개 (행사)+퍼퓸 핸드크림 80ml 증정+추가할인쿠폰,sko*****,늘 쓰고있는제품입니다
169,8,아르간 오일 헤어에센스 120ml 2개 (행사)+퍼퓸 핸드크림 80ml 증정+추가할인쿠폰,jdj****,굿입니다 ~~~~~
170,8,아르간 오일 헤어에센스 120ml 2개 (행사)+퍼퓸 핸드크림 80ml 증정+추가할인쿠폰,hap*******,좋아요좋아요좋아요좋아요
171,8,아르간 오일 헤어에센스 120ml 2개 (행사)+퍼퓸 핸드크림 80ml 증정+추가할인쿠폰,lin****,"잘 받았어요 써보고 좋아서 재구매합니다
잘 쓸께요"
172,8,아르간 오일 헤어에센스 120ml 2개 (행사)+퍼퓸 핸드크림 80ml 증정+추가할인쿠폰,sko*****,좋아요 잘 쓰고있습니다
173,8,아르간 오일 헤어에센스 120ml 2개 (행사)+퍼퓸 핸드크림 80ml 증정+추가할인쿠폰,sko*****,늘 쓰고있는제품입니다
174,8,아르간 오일 헤어에센스 120ml 2개 (행사)+퍼퓸 핸드크림 80ml 증정+추가할인쿠폰,jdj****,굿입니다 ~~~~~
